a,b,c,d,e,f,g,h,i,j,k
3043,1521.5,100,y,0,ON,0,OFF,0,signal,1
3044,1522,100,y,0,ON,0,OFF,0,signal,1
3045,1522.5,100,y,0,ON,0,OFF,0,signal,1
3046,1523,100,y,0,ON,0,OFF,0,signal,1
3047,1523.5,100,y,0,ON,0,OFF,0,signal,1
3048,1524,100,y,0,ON,0,OFF,0,signal,1
3049,1524.5,100,y,0,ON,0,OFF,0,signal,1
3050,1525,100,y,0,ON,0,OFF,0,signal,1
3051,1525.5,100,y,0,ON,0,OFF,0,signal,1
3052,1526,100,y,0,ON,0,OFF,0,signal,1
3053,1526.5,100,y,0,ON,0,OFF,0,signal,1
3054,1527,100,y,0,ON,0,OFF,0,signal,1
3055,1527.5,100,y,0,ON,0,OFF,0,signal,1
3056,1528,100,y,0,ON,0,OFF,0,signal,1
3057,1528.5,100,y,0,ON,0,OFF,0,signal,1
3058,1529,100,y,0,ON,0,OFF,0,signal,1
3059,1529.5,100,y,0,ON,0,OFF,0,signal,1
3060,1530,100,y,0,ON,0,OFF,0,signal,1
3061,1530.5,100,y,0,ON,0,OFF,0,signal,1
3062,1531,100,y,0,ON,0,OFF,0,signal,1
3063,1531.5,100,y,0,ON,0,OFF,0,signal,1
3064,1532,100,y,0,ON,0,OFF,0,signal,1
3065,1532.5,100,y,0,ON,0,OFF,0,signal,1
3066,1533,100,y,0,ON,0,OFF,0,signal,1
3067,1533.5,100,y,0,ON,0,OFF,0,signal,1
3068,1534,100,y,0,ON,0,OFF,0,signal,1
3069,1534.5,100,y,0,ON,0,OFF,0,signal,1
3070,1535,100,y,0,ON,0,OFF,0,signal,1
3071,1535.5,100,y,0,ON,0,OFF,0,signal,1
3072,1536,100,y,0,ON,0,OFF,0,signal,1
3073,1536.5,100,y,0,ON,0,OFF,0,signal,1
3074,1537,100,y,0,ON,0,OFF,0,signal,1
3075,1537.5,100,y,0,ON,0,OFF,0,signal,1
3076,1538,100,y,0,ON,0,OFF,0,signal,1
3077,1538.5,100,y,0,ON,0,OFF,0,signal,1
3078,1539,100,y,0,ON,0,OFF,0,signal,1
3079,1539.5,100,y,0,ON,0,OFF,0,signal,1
3080,1540,100,y,0,ON,0,OFF,0,signal,1
3081,1540.5,100,y,0,ON,0,OFF,0,signal,1
3082,1541,100,y,0,ON,0,OFF,0,signal,1
3083,1541.5,100,y,0,ON,0,OFF,0,signal,1
3084,1542,100,y,0,ON,0,OFF,0,signal,1
3085,1542.5,100,y,0,ON,0,OFF,0,signal,1
3086,1543,100,y,0,ON,0,OFF,0,signal,1
3087,1543.5,100,y,0,ON,0,OFF,0,signal,1
3088,1544,100,y,0,ON,0,OFF,0,signal,1
3089,1544.5,100,y,0,ON,0,OFF,0,signal,1
3090,1545,100,y,0,ON,0,OFF,0,signal,1
3091,1545.5,100,y,0,ON,0,OFF,0,signal,1
3092,1546,100,y,0,ON,0,OFF,0,signal,1
3093,1546.5,100,y,0,ON,0,OFF,0,signal,1
3094,1547,100,y,0,ON,0,OFF,0,signal,1
3095,1547.5,100,y,0,ON,0,OFF,0,signal,1
3096,1548,100,y,0,ON,0,OFF,0,signal,1
3097,1548.5,100,y,0,ON,0,OFF,0,signal,1
3098,1549,100,y,0,ON,0,OFF,0,signal,1
3099,1549.5,100,y,0,ON,0,OFF,0,signal,1
3100,1550,100,y,0,ON,0,OFF,0,signal,1
3101,1550.5,100,y,0,ON,0,OFF,0,signal,1
3102,1551,100,y,0,ON,0,OFF,0,signal,1
3103,1551.5,100,y,0,ON,0,OFF,0,signal,1
3104,1552,100,y,0,ON,0,OFF,0,signal,1
3105,1552.5,100,y,0,ON,0,OFF,0,signal,1
3106,1553,100,y,0,ON,0,OFF,0,signal,1
3107,1553.5,100,y,0,ON,0,OFF,0,signal,1
3108,1554,100,y,0,ON,0,OFF,0,signal,1
3109,1554.5,100,y,0,ON,0,OFF,0,signal,1
3110,1555,100,y,0,ON,0,OFF,0,signal,1
3111,1555.5,100,y,0,ON,0,OFF,0,signal,1
3112,1556,100,y,0,ON,0,OFF,0,signal,1
3113,1556.5,100,y,0,ON,0,OFF,0,signal,1
3114,1557,100,y,0,ON,0,OFF,0,signal,1
3115,1557.5,100,y,0,ON,0,OFF,0,signal,1
3116,1558,100,y,0,ON,0,OFF,0,signal,1
3117,1558.5,100,y,0,ON,0,OFF,0,signal,1
3118,1559,100,y,0,ON,0,OFF,0,signal,1
3119,1559.5,100,y,0,ON,0,OFF,0,signal,1
3120,1560,100,y,0,ON,0,OFF,0,signal,1
3121,1560.5,100,y,0,ON,0,OFF,0,signal,1
3122,1561,100,y,0,ON,0,OFF,0,signal,1
3123,1561.5,100,y,0,ON,0,OFF,0,signal,1
3124,1562,100,y,0,ON,0,OFF,0,signal,1
3125,1562.5,100,y,0,ON,0,OFF,0,signal,1
3126,1563,100,y,0,ON,0,OFF,0,signal,1
3127,1563.5,100,y,0,ON,0,OFF,0,signal,1
3128,1564,100,y,0,ON,0,OFF,0,signal,1
3129,1564.5,100,y,0,ON,0,OFF,0,signal,1
3130,1565,100,y,0,ON,0,OFF,0,signal,1
3131,1565.5,100,y,0,ON,0,OFF,0,signal,1
3132,1566,100,y,0,ON,0,OFF,0,signal,1
3133,1566.5,100,y,0,ON,0,OFF,0,signal,1
3134,1567,100,y,0,ON,0,OFF,0,signal,1
3135,1567.5,100,y,0,ON,0,OFF,0,signal,1
3136,1568,100,y,0,ON,0,OFF,0,signal,1
3137,1568.5,100,y,0,ON,0,OFF,0,signal,1
3138,1569,100,y,0,ON,0,OFF,0,signal,1
3139,1569.5,100,y,0,ON,0,OFF,0,signal,1
3140,1570,100,y,0,ON,0,OFF,0,signal,1
3141,1570.5,100,y,0,ON,0,OFF,0,signal,1
3142,1571,100,y,0,ON,0,OFF,0,signal,1
3143,1571.5,100,y,0,ON,0,OFF,0,signal,1
3144,1572,100,y,0,ON,0,OFF,0,signal,1
3145,1572.5,100,y,0,ON,0,OFF,0,signal,1
3146,1573,100,y,0,ON,0,OFF,0,signal,1
3147,1573.5,100,y,0,ON,0,OFF,0,signal,1
3148,1574,100,y,0,ON,0,OFF,0,signal,1
3149,1574.5,100,y,0,ON,0,OFF,0,signal,1
3150,1575,100,y,0,ON,0,OFF,0,signal,1
3151,1575.5,100,y,0,ON,0,OFF,0,signal,1
3152,1576,100,y,0,ON,0,OFF,0,signal,1
3153,1576.5,100,y,0,ON,0,OFF,0,signal,1
3154,1577,100,y,0,ON,0,OFF,0,signal,1
3155,1577.5,100,y,0,ON,0,OFF,0,signal,1
3156,1578,100,y,0,ON,0,OFF,0,signal,1
3157,1578.5,100,y,0,ON,0,OFF,0,signal,1
3158,1579,100,y,0,ON,0,OFF,0,signal,1
3159,1579.5,100,y,0,ON,0,OFF,0,signal,1
3160,1580,100,y,0,ON,0,OFF,0,signal,1
3161,1580.5,100,y,0,ON,0,OFF,0,signal,1
3162,1581,100,y,0,ON,0,OFF,0,signal,1
3163,1581.5,100,y,0,ON,0,OFF,0,signal,1
3164,1582,100,y,0,ON,0,OFF,0,signal,1
3165,1582.5,100,y,0,ON,0,OFF,0,signal,1
3166,1583,100,y,0,ON,0,OFF,0,signal,1
3167,1583.5,100,y,0,ON,0,OFF,0,signal,1
3168,1584,100,y,0,ON,0,OFF,0,signal,1
3169,1584.5,100,y,0,ON,0,OFF,0,signal,1
3170,1585,100,y,0,ON,0,OFF,0,signal,1
3171,1585.5,100,y,0,ON,0,OFF,0,signal,1
3172,1586,100,y,0,ON,0,OFF,0,signal,1
3173,1586.5,100,y,0,ON,0,OFF,0,signal,1
3174,1587,100,y,0,ON,0,OFF,0,signal,1
3175,1587.5,100,y,0,ON,0,OFF,0,signal,1
3176,1588,100,y,0,ON,0,OFF,0,signal,1
3177,1588.5,100,y,0,ON,0,OFF,0,signal,1
3178,1589,100,y,0,ON,0,OFF,0,signal,1
3179,1589.5,100,y,0,ON,0,OFF,0,signal,1
3180,1590,100,y,0,ON,0,OFF,0,signal,1
3181,1590.5,100,y,0,ON,0,OFF,0,signal,1
3182,1591,100,y,0,ON,0,OFF,0,signal,1
3183,1591.5,100,y,0,ON,0,OFF,0,signal,1
3184,1592,100,y,0,ON,0,OFF,0,signal,1
3185,1592.5,100,y,0,ON,0,OFF,0,signal,1
3186,1593,100,y,0,ON,0,OFF,0,signal,1
3187,1593.5,100,y,0,ON,0,OFF,0,signal,1
3188,1594,100,y,0,ON,0,OFF,0,signal,1
3189,1594.5,100,y,0,ON,0,OFF,0,signal,1
3190,1595,100,y,0,ON,0,OFF,0,signal,1
3191,1595.5,100,y,0,ON,0,OFF,0,signal,1
3192,1596,100,y,0,ON,0,OFF,0,signal,1
3193,1596.5,100,y,0,ON,0,OFF,0,signal,1
3194,1597,100,y,0,ON,0,OFF,0,signal,1
3195,1597.5,100,y,0,ON,0,OFF,0,signal,1
3196,1598,100,y,0,ON,0,OFF,0,signal,1
3197,1598.5,100,y,0,ON,0,OFF,0,signal,1
3198,1599,100,y,0,ON,0,OFF,0,signal,1
3199,1599.5,100,y,0,ON,0,OFF,0,signal,1
3200,1600,100,y,0,ON,0,OFF,0,signal,1
3201,1600.5,100,y,0,ON,0,OFF,0,signal,1
3202,1601,100,y,0,ON,0,OFF,0,signal,1
3203,1601.5,100,y,0,ON,0,OFF,0,signal,1
3204,1602,100,y,0,ON,0,OFF,0,signal,1
3205,1602.5,100,y,0,ON,0,OFF,0,signal,1
3206,1603,100,y,0,ON,0,OFF,0,signal,1
3207,1603.5,100,y,0,ON,0,OFF,0,signal,1
3208,1604,100,y,0,ON,0,OFF,0,signal,1
3209,1604.5,100,y,0,ON,0,OFF,0,signal,1
3210,1605,100,y,0,ON,0,OFF,0,signal,1
3211,1605.5,100,y,0,ON,0,OFF,0,signal,1
3212,1606,100,y,0,ON,0,OFF,0,signal,1
3213,1606.5,100,y,0,ON,0,OFF,0,signal,1
3214,1607,100,y,0,ON,0,OFF,0,signal,1
3215,1607.5,100,y,0,ON,0,OFF,0,signal,1
3216,1608,100,y,0,ON,0,OFF,0,signal,1
3217,1608.5,100,y,0,ON,0,OFF,0,signal,1
3218,1609,100,y,0,ON,0,OFF,0,signal,1
3219,1609.5,100,y,0,ON,0,OFF,0,signal,1
3220,1610,100,y,0,ON,0,OFF,0,signal,1
3221,1610.5,100,y,0,ON,0,OFF,0,signal,1
3222,1611,100,y,0,ON,0,OFF,0,signal,1
3223,1611.5,100,y,0,ON,0,OFF,0,signal,1
3224,1612,100,y,0,ON,0,OFF,0,signal,1
3225,1612.5,100,y,0,ON,0,OFF,0,signal,1
3226,1613,100,y,0,ON,0,OFF,0,signal,1
3227,1613.5,100,y,0,ON,0,OFF,0,signal,1
3228,1614,100,y,0,ON,0,OFF,0,signal,1
3229,1614.5,100,y,0,ON,0,OFF,0,signal,1
3230,1615,100,y,0,ON,0,OFF,0,signal,1
3231,1615.5,100,y,0,ON,0,OFF,0,signal,1
3232,1616,100,y,0,ON,0,OFF,0,signal,1
3233,1616.5,100,y,0,ON,0,OFF,0,signal,1
3234,1617,100,y,0,ON,0,OFF,0,signal,1
3235,1617.5,100,y,0,ON,0,OFF,0,signal,1
3236,1618,100,y,0,ON,0,OFF,0,signal,1
3237,1618.5,100,y,0,ON,0,OFF,0,signal,1
3238,1619,100,y,0,ON,0,OFF,0,signal,1
3239,1619.5,100,y,0,ON,0,OFF,0,signal,1
3240,1620,100,y,0,ON,0,OFF,0,signal,1
3241,1620.5,100,y,0,ON,0,OFF,0,signal,1
3242,1621,100,y,0,ON,0,OFF,0,signal,1
3243,1621.5,100,y,0,ON,0,OFF,0,signal,1
3244,1622,100,y,0,ON,0,OFF,0,signal,1
3245,1622.5,100,y,0,ON,0,OFF,0,signal,1
3246,1623,100,y,0,ON,0,OFF,0,signal,1
3247,1623.5,100,y,0,ON,0,OFF,0,signal,1
3248,1624,100,y,0,ON,0,OFF,0,signal,1
3249,1624.5,100,y,0,ON,0,OFF,0,signal,1
3250,1625,100,y,0,ON,0,OFF,0,signal,1
3251,1625.5,100,y,0,ON,0,OFF,0,signal,1
3252,1626,100,y,0,ON,0,OFF,0,signal,1
3253,1626.5,100,y,0,ON,0,OFF,0,signal,1
3254,1627,100,y,0,ON,0,OFF,0,signal,1
3255,1627.5,100,y,0,ON,0,OFF,0,signal,1
3256,1628,100,y,0,ON,0,OFF,0,signal,1
3257,1628.5,100,y,0,ON,0,OFF,0,signal,1
3258,1629,100,y,0,ON,0,OFF,0,signal,1
3259,1629.5,100,y,0,ON,0,OFF,0,signal,1
3260,1630,100,y,0,ON,0,OFF,0,signal,1
3261,1630.5,100,y,0,ON,0,OFF,0,signal,1
3262,1631,100,y,0,ON,0,OFF,0,signal,1
3263,1631.5,100,y,0,ON,0,OFF,0,signal,1
3264,1632,100,y,0,ON,0,OFF,0,signal,1
3265,1632.5,100,y,0,ON,0,OFF,0,signal,1
3266,1633,100,y,0,ON,0,OFF,0,signal,1
3267,1633.5,100,y,0,ON,0,OFF,0,signal,1
3268,1634,100,y,0,ON,0,OFF,0,signal,1
3269,1634.5,100,y,0,ON,0,OFF,0,signal,1
3270,1635,100,y,0,ON,0,OFF,0,signal,1
3271,1635.5,100,y,0,ON,0,OFF,0,signal,1
3272,1636,100,y,0,ON,0,OFF,0,signal,1
3273,1636.5,100,y,0,ON,0,OFF,0,signal,1
3274,1637,100,y,0,ON,0,OFF,0,signal,1
3275,1637.5,100,y,0,ON,0,OFF,0,signal,1
3276,1638,100,y,0,ON,0,OFF,0,signal,1
3277,1638.5,100,y,0,ON,0,OFF,0,signal,1
3278,1639,100,y,0,ON,0,OFF,0,signal,1
3279,1639.5,100,y,0,ON,0,OFF,0,signal,1
3280,1640,100,y,0,ON,0,OFF,0,signal,1
3281,1640.5,100,y,0,ON,0,OFF,0,signal,1
3282,1641,100,y,0,ON,0,OFF,0,signal,1
3283,1641.5,100,y,0,ON,0,OFF,0,signal,1
3284,1642,100,y,0,ON,0,OFF,0,signal,1
3285,1642.5,100,y,0,ON,0,OFF,0,signal,1
3286,1643,100,y,0,ON,0,OFF,0,signal,1
3287,1643.5,100,y,0,ON,0,OFF,0,signal,1
3288,1644,100,y,0,ON,0,OFF,0,signal,1
3289,1644.5,100,y,0,ON,0,OFF,0,signal,1
3290,1645,100,y,0,ON,0,OFF,0,signal,1
3291,1645.5,100,y,0,ON,0,OFF,0,signal,1
3292,1646,100,y,0,ON,0,OFF,0,signal,1
3293,1646.5,100,y,0,ON,0,OFF,0,signal,1
3294,1647,100,y,0,ON,0,OFF,0,signal,1
3295,1647.5,100,y,0,ON,0,OFF,0,signal,1
3296,1648,100,y,0,ON,0,OFF,0,signal,1
3297,1648.5,100,y,0,ON,0,OFF,0,signal,1
3298,1649,100,y,0,ON,0,OFF,0,signal,1
3299,1649.5,100,y,0,ON,0,OFF,0,signal,1
3300,1650,100,y,0,ON,0,OFF,0,signal,1
3301,1650.5,100,y,0,ON,0,OFF,0,signal,1
3302,1651,100,y,0,ON,0,OFF,0,signal,1
3303,1651.5,100,y,0,ON,0,OFF,0,signal,1
3304,1652,100,y,0,ON,0,OFF,0,signal,1
3305,1652.5,100,y,0,ON,0,OFF,0,signal,1
3306,1653,100,y,0,ON,0,OFF,0,signal,1
3307,1653.5,100,y,0,ON,0,OFF,0,signal,1
3308,1654,100,y,0,ON,0,OFF,0,signal,1
3309,1654.5,100,y,0,ON,0,OFF,0,signal,1
3310,1655,100,y,0,ON,0,OFF,0,signal,1
3311,1655.5,100,y,0,ON,0,OFF,0,signal,1
3312,1656,100,y,0,ON,0,OFF,0,signal,1
3313,1656.5,100,y,0,ON,0,OFF,0,signal,1
3314,1657,100,y,0,ON,0,OFF,0,signal,1
3315,1657.5,100,y,0,ON,0,OFF,0,signal,1
3316,1658,100,y,0,ON,0,OFF,0,signal,1
3317,1658.5,100,y,0,ON,0,OFF,0,signal,1
3318,1659,100,y,0,ON,0,OFF,0,signal,1
3319,1659.5,100,y,0,ON,0,OFF,0,signal,1
3320,1660,100,y,0,ON,0,OFF,0,signal,1
3321,1660.5,100,y,0,ON,0,OFF,0,signal,1
3322,1661,100,y,0,ON,0,OFF,0,signal,1
3323,1661.5,100,y,0,ON,0,OFF,0,signal,1
3324,1662,100,y,0,ON,0,OFF,0,signal,1
3325,1662.5,100,y,0,ON,0,OFF,0,signal,1
3326,1663,100,y,0,ON,0,OFF,0,signal,1
3327,1663.5,100,y,0,ON,0,OFF,0,signal,1
3328,1664,100,y,0,ON,0,OFF,0,signal,1
3329,1664.5,100,y,0,ON,0,OFF,0,signal,1
3330,1665,100,y,0,ON,0,OFF,0,signal,1
3331,1665.5,100,y,0,ON,0,OFF,0,signal,1
3332,1666,100,y,0,ON,0,OFF,0,signal,1
3333,1666.5,100,y,0,ON,0,OFF,0,signal,1
3334,1667,100,y,0,ON,0,OFF,0,signal,1
3335,1667.5,100,y,0,ON,0,OFF,0,signal,1
3336,1668,100,y,0,ON,0,OFF,0,signal,1
3337,1668.5,100,y,0,ON,0,OFF,0,signal,1
3338,1669,100,y,0,ON,0,OFF,0,signal,1
3339,1669.5,100,y,0,ON,0,OFF,0,signal,1
3340,1670,100,y,0,ON,0,OFF,0,signal,1
3341,1670.5,100,y,0,ON,0,OFF,0,signal,1
3342,1671,100,y,0,ON,0,OFF,0,signal,1
3343,1671.5,100,y,0,ON,0,OFF,0,signal,1
3344,1672,100,y,0,ON,0,OFF,0,signal,1
3345,1672.5,100,y,0,ON,0,OFF,0,signal,1
3346,1673,100,y,0,ON,0,OFF,0,signal,1
3347,1673.5,100,y,0,ON,0,OFF,0,signal,1
3348,1674,100,y,0,ON,0,OFF,0,signal,1
3349,1674.5,100,y,0,ON,0,OFF,0,signal,1
3350,1675,100,y,0,ON,0,OFF,0,signal,1
3351,1675.5,100,y,0,ON,0,OFF,0,signal,1
3352,1676,100,y,0,ON,0,OFF,0,signal,1
3353,1676.5,100,y,0,ON,0,OFF,0,signal,1
3354,1677,100,y,0,ON,0,OFF,0,signal,1
3355,1677.5,100,y,0,ON,0,OFF,0,signal,1
3356,1678,100,y,0,ON,0,OFF,0,signal,1
3357,1678.5,100,y,0,ON,0,OFF,0,signal,1
3358,1679,100,y,0,ON,0,OFF,0,signal,1
3359,1679.5,100,y,0,ON,0,OFF,0,signal,1
3360,1680,100,y,0,ON,0,OFF,0,signal,1
3361,1680.5,100,y,0,ON,0,OFF,0,signal,1
3362,1681,100,y,0,ON,0,OFF,0,signal,1
3363,1681.5,100,y,0,ON,0,OFF,0,signal,1
3364,1682,100,y,0,ON,0,OFF,0,signal,1
3365,1682.5,100,y,0,ON,0,OFF,0,signal,1
3366,1683,100,y,0,ON,0,OFF,0,signal,1
3367,1683.5,100,y,0,ON,0,OFF,0,signal,1
3368,1684,100,y,0,ON,0,OFF,0,signal,1
3369,1684.5,100,y,0,ON,0,OFF,0,signal,1
3370,1685,100,y,0,ON,0,OFF,0,signal,1
3371,1685.5,100,y,0,ON,0,OFF,0,signal,1
3372,1686,100,y,0,ON,0,OFF,0,signal,1
3373,1686.5,100,y,0,ON,0,OFF,0,signal,1
3374,1687,100,y,0,ON,0,OFF,0,signal,1
3375,1687.5,100,y,0,ON,0,OFF,0,signal,1
3376,1688,100,y,0,ON,0,OFF,0,signal,1
3377,1688.5,100,y,0,ON,0,OFF,0,signal,1
3378,1689,100,y,0,ON,0,OFF,0,signal,1
3379,1689.5,100,y,0,ON,0,OFF,0,signal,1
3380,1690,100,y,0,ON,0,OFF,0,signal,1
3381,1690.5,100,y,0,ON,0,OFF,0,signal,1
3382,1691,100,y,0,ON,0,OFF,0,signal,1
3383,1691.5,100,y,0,ON,0,OFF,0,signal,1
3384,1692,100,y,0,ON,0,OFF,0,signal,1
3385,1692.5,100,y,0,ON,0,OFF,0,signal,1
3386,1693,100,y,0,ON,0,OFF,0,signal,1
3387,1693.5,100,y,0,ON,0,OFF,0,signal,1
3388,1694,100,y,0,ON,0,OFF,0,signal,1
3389,1694.5,100,y,0,ON,0,OFF,0,signal,1
3390,1695,100,y,0,ON,0,OFF,0,signal,1
3391,1695.5,100,y,0,ON,0,OFF,0,signal,1
3392,1696,100,y,0,ON,0,OFF,0,signal,1
3393,1696.5,100,y,0,ON,0,OFF,0,signal,1
3394,1697,100,y,0,ON,0,OFF,0,signal,1
3395,1697.5,100,y,0,ON,0,OFF,0,signal,1
3396,1698,100,y,0,ON,0,OFF,0,signal,1
3397,1698.5,100,y,0,ON,0,OFF,0,signal,1
3398,1699,100,y,0,ON,0,OFF,0,signal,1
3399,1699.5,100,y,0,ON,0,OFF,0,signal,1
3400,1700,100,y,0,ON,0,OFF,0,signal,1
3401,1700.5,100,y,0,ON,0,OFF,0,signal,1
3402,1701,100,y,0,ON,0,OFF,0,signal,1
3403,1701.5,100,y,0,ON,0,OFF,0,signal,1
3404,1702,100,y,0,ON,0,OFF,0,signal,1
3405,1702.5,100,y,0,ON,0,OFF,0,signal,1
3406,1703,100,y,0,ON,0,OFF,0,signal,1
3407,1703.5,100,y,0,ON,0,OFF,0,signal,1
3408,1704,100,y,0,ON,0,OFF,0,signal,1
3409,1704.5,100,y,0,ON,0,OFF,0,signal,1
3410,1705,100,y,0,ON,0,OFF,0,signal,1
3411,1705.5,100,y,0,ON,0,OFF,0,signal,1
3412,1706,100,y,0,ON,0,OFF,0,signal,1
3413,1706.5,100,y,0,ON,0,OFF,0,signal,1
3414,1707,100,y,0,ON,0,OFF,0,signal,1
3415,1707.5,100,y,0,ON,0,OFF,0,signal,1
3416,1708,100,y,0,ON,0,OFF,0,signal,1
3417,1708.5,100,y,0,ON,0,OFF,0,signal,1
3418,1709,100,y,0,ON,0,OFF,0,signal,1
3419,1709.5,100,y,0,ON,0,OFF,0,signal,1
3420,1710,100,y,0,ON,0,OFF,0,signal,1
3421,1710.5,100,y,0,ON,0,OFF,0,signal,1
3422,1711,100,y,0,ON,0,OFF,0,signal,1
3423,1711.5,100,y,0,ON,0,OFF,0,signal,1
3424,1712,100,y,0,ON,0,OFF,0,signal,1
3425,1712.5,100,y,0,ON,0,OFF,0,signal,1
3426,1713,100,y,0,ON,0,OFF,0,signal,1
3427,1713.5,100,y,0,ON,0,OFF,0,signal,1
3428,1714,100,y,0,ON,0,OFF,0,signal,1
3429,1714.5,100,y,0,ON,0,OFF,0,signal,1
3430,1715,100,y,0,ON,0,OFF,0,signal,1
3431,1715.5,100,y,0,ON,0,OFF,0,signal,1
3432,1716,100,y,0,ON,0,OFF,0,signal,1
3433,1716.5,100,y,0,ON,0,OFF,0,signal,1
3434,1717,100,y,0,ON,0,OFF,0,signal,1
3435,1717.5,100,y,0,ON,0,OFF,0,signal,1
3436,1718,100,y,0,ON,0,OFF,0,signal,1
3437,1718.5,100,y,0,ON,0,OFF,0,signal,1
3438,1719,100,y,0,ON,0,OFF,0,signal,1
3439,1719.5,100,y,0,ON,0,OFF,0,signal,1
3440,1720,100,y,0,ON,0,OFF,0,signal,1
3441,1720.5,100,y,0,ON,0,OFF,0,signal,1
3442,1721,100,y,0,ON,0,OFF,0,signal,1
3443,1721.5,100,y,0,ON,0,OFF,0,signal,1
3444,1722,100,y,0,ON,0,OFF,0,signal,1
3445,1722.5,100,y,0,ON,0,OFF,0,signal,1
3446,1723,100,y,0,ON,0,OFF,0,signal,1
3447,1723.5,100,y,0,ON,0,OFF,0,signal,1
3448,1724,100,y,0,ON,0,OFF,0,signal,1
3449,1724.5,100,y,0,ON,0,OFF,0,signal,1
3450,1725,100,y,0,ON,0,OFF,0,signal,1
3451,1725.5,100,y,0,ON,0,OFF,0,signal,1
3452,1726,100,y,0,ON,0,OFF,0,signal,1
3453,1726.5,100,y,0,ON,0,OFF,0,signal,1
3454,1727,100,y,0,ON,0,OFF,0,signal,1
3455,1727.5,100,y,0,ON,0,OFF,0,signal,1
3456,1728,100,y,0,ON,0,OFF,0,signal,1
3457,1728.5,100,y,0,ON,0,OFF,0,signal,1
3458,1729,100,y,0,ON,0,OFF,0,signal,1
3459,1729.5,100,y,0,ON,0,OFF,0,signal,1
3460,1730,100,y,0,ON,0,OFF,0,signal,1
3461,1730.5,100,y,0,ON,0,OFF,0,signal,1
3462,1731,100,y,0,ON,0,OFF,0,signal,1
3463,1731.5,100,y,0,ON,0,OFF,0,signal,1
3464,1732,100,y,0,ON,0,OFF,0,signal,1
3465,1732.5,100,y,0,ON,0,OFF,0,signal,1
3466,1733,100,y,0,ON,0,OFF,0,signal,1
3467,1733.5,100,y,0,ON,0,OFF,0,signal,1
3468,1734,100,y,0,ON,0,OFF,0,signal,1
3469,1734.5,100,y,0,ON,0,OFF,0,signal,1
3470,1735,100,y,0,ON,0,OFF,0,signal,1
3471,1735.5,100,y,0,ON,0,OFF,0,signal,1
3472,1736,100,y,0,ON,0,OFF,0,signal,1
3473,1736.5,100,y,0,ON,0,OFF,0,signal,1
3474,1737,100,y,0,ON,0,OFF,0,signal,1
3475,1737.5,100,y,0,ON,0,OFF,0,signal,1
3476,1738,100,y,0,ON,0,OFF,0,signal,1
3477,1738.5,100,y,0,ON,0,OFF,0,signal,1
3478,1739,100,y,0,ON,0,OFF,0,signal,1
3479,1739.5,100,y,0,ON,0,OFF,0,signal,1
3480,1740,100,y,0,ON,0,OFF,0,signal,1
3481,1740.5,100,y,0,ON,0,OFF,0,signal,1
3482,1741,100,y,0,ON,0,OFF,0,signal,1
3483,1741.5,100,y,0,ON,0,OFF,0,signal,1
3484,1742,100,y,0,ON,0,OFF,0,signal,1
3485,1742.5,100,y,0,ON,0,OFF,0,signal,1
3486,1743,100,y,0,ON,0,OFF,0,signal,1
3487,1743.5,100,y,0,ON,0,OFF,0,signal,1
3488,1744,100,y,0,ON,0,OFF,0,signal,1
3489,1744.5,100,y,0,ON,0,OFF,0,signal,1
3490,1745,100,y,0,ON,0,OFF,0,signal,1
3491,1745.5,100,y,0,ON,0,OFF,0,signal,1
3492,1746,100,y,0,ON,0,OFF,0,signal,1
3493,1746.5,100,y,0,ON,0,OFF,0,signal,1
3494,1747,100,y,0,ON,0,OFF,0,signal,1
3495,1747.5,100,y,0,ON,0,OFF,0,signal,1
3496,1748,100,y,0,ON,0,OFF,0,signal,1
3497,1748.5,100,y,0,ON,0,OFF,0,signal,1
3498,1749,100,y,0,ON,0,OFF,0,signal,1
3499,1749.5,100,y,0,ON,0,OFF,0,signal,1
3500,1750,100,y,0,ON,0,OFF,0,signal,1
3501,1750.5,100,y,0,ON,0,OFF,0,signal,1
3502,1751,100,y,0,ON,0,OFF,0,signal,1
3503,1751.5,100,y,0,ON,0,OFF,0,signal,1
3504,1752,100,y,0,ON,0,OFF,0,signal,1
3505,1752.5,100,y,0,ON,0,OFF,0,signal,1
3506,1753,100,y,0,ON,0,OFF,0,signal,1
3507,1753.5,100,y,0,ON,0,OFF,0,signal,1
3508,1754,100,y,0,ON,0,OFF,0,signal,1
3509,1754.5,100,y,0,ON,0,OFF,0,signal,1
3510,1755,100,y,0,ON,0,OFF,0,signal,1
3511,1755.5,100,y,0,ON,0,OFF,0,signal,1
3512,1756,100,y,0,ON,0,OFF,0,signal,1
3513,1756.5,100,y,0,ON,0,OFF,0,signal,1
3514,1757,100,y,0,ON,0,OFF,0,signal,1
3515,1757.5,100,y,0,ON,0,OFF,0,signal,1
3516,1758,100,y,0,ON,0,OFF,0,signal,1
3517,1758.5,100,y,0,ON,0,OFF,0,signal,1
3518,1759,100,y,0,ON,0,OFF,0,signal,1
3519,1759.5,100,y,0,ON,0,OFF,0,signal,1
3520,1760,100,y,0,ON,0,OFF,0,signal,1
3521,1760.5,100,y,0,ON,0,OFF,0,signal,1
3522,1761,100,y,0,ON,0,OFF,0,signal,1
3523,1761.5,100,y,0,ON,0,OFF,0,signal,1
3524,1762,100,y,0,ON,0,OFF,0,signal,1
